Item#,Price,Beginning_of_Season,Weekend,Event_Length,Morning,Branded,Color_Popularity,ConcurrentEvents,Number_Competing_Styles_in_Event,Relative_Price_of_Competing_Styles,Num_Branded_Events12,Brand_MSRP_Index,Bottoms,Tops,Dresses,Demand,,,,
1139,26.0,1,0,3,0,0,0.06,2,17,1.11,0,1.31,0,1,0,5326,,,,
1140,29.0,1,1,2,1,0,0.20,1,21,1.21,0,0.76,0,0,1,6479,,,,
1141,34.0,1,0,2,1,1,0.31,2,29,0.69,4,0.76,0,0,1,3946,,,,
1142,27.0,0,0,2,1,1,0.11,1,18,0.83,4,1.94,0,0,1,4084,,,,
1143,39.0,0,1,2,1,1,0.20,2,6,0.86,3,1.72,1,0,0,3733,,,,
1144,27.0,0,0,2,1,1,0.31,2,72,0.74,6,1.03,0,0,1,4087,,,,
1145,27.0,0,0,3,1,1,0.04,2,63,0.92,4,1.83,0,0,1,6643,,,,
1146,35.0,0,0,3,1,1,0.31,1,27,1.05,1,1.37,0,1,0,3890,,,,
1147,27.0,1,0,2,1,1,0.31,2,18,1.00,0,1.01,0,0,1,4175,,,,
1148,26.0,0,0,2,1,1,0.31,1,28,0.79,1,0.82,0,1,0,10994,,,,
1149,36.0,0,1,2,1,1,0.11,2,31,0.82,3,1.94,0,0,1,3508,,,,
1150,26.0,0,0,2,1,1,0.31,2,14,1.00,4,1.04,0,1,0,4932,,,,
1151,30.0,0,0,2,1,0,0.20,3,3,1.00,0,0.60,0,0,1,4213,,,,
1152,30.0,0,0,2,1,1,0.31,3,33,0.83,5,1.20,0,0,1,4296,,,,
1153,27.0,1,0,2,1,1,0.03,1,15,1.08,0,1.31,0,1,0,4640,,,,
1154,27.0,0,0,2,1,1,0.20,2,35,0.76,5,0.82,0,1,0,4750,,,,
1155,29.0,0,0,2,1,1,0.07,2,13,1.19,2,1.18,0,0,1,4003,,,,
1156,30.0,1,0,2,1,1,0.07,3,22,1.39,2,0.76,0,0,1,4765,,,,
1157,40.0,1,0,2,1,0,0.31,1,25,0.93,0,1.54,0,0,1,3834,,,,
1158,36.0,0,0,2,1,1,0.20,4,44,1.85,5,1.03,0,0,1,3167,,,,
1159,35.0,0,0,2,1,1,0.20,2,26,1.38,3,1.21,0,1,0,2842,,,,
1160,29.0,0,0,2,1,1,0.31,1,22,1.29,0,1.20,0,0,1,4174,,,,
1161,29.0,0,0,2,1,1,0.31,1,7,0.78,3,2.06,1,0,0,4504,,,,
1162,36.0,0,0,2,1,1,0.31,5,6,0.92,7,0.43,0,1,0,3870,,,,
1163,30.0,0,0,2,1,1,0.31,3,16,0.88,3,0.89,0,1,0,9178,,,,
1164,28.0,1,0,2,1,1,0.06,3,8,0.98,0,0.98,0,1,0,6650,,,,
1165,28.0,0,0,2,1,1,0.07,1,3,1.29,1,0.67,0,0,0,4885,,,,
1166,31.0,1,0,3,1,1,0.01,2,31,1.43,5,0.76,0,0,1,2913,,,,
1167,29.0,0,0,3,1,1,0.03,5,11,1.02,2,0.56,1,0,0,4228,,,,
1168,26.0,0,0,3,1,0,0.04,2,10,0.64,0,0.74,0,0,1,4884,,,,
1169,28.0,0,1,2,1,1,0.11,2,5,1.00,3,0.78,1,0,0,5264,,,,
1170,30.0,0,0,2,1,1,0.20,3,16,0.88,3,0.89,0,1,0,10541,,,,
1171,32.0,0,0,3,1,1,0.31,2,15,1.44,3,2.84,0,1,0,3566,,,,
1172,32.0,0,0,3,1,1,0.20,3,20,0.89,3,0.55,0,0,1,3659,,,,
1173,29.0,1,0,2,1,0,0.08,1,1,1.00,0,0.97,0,0,0,6197,,,,
1174,29.0,1,0,2,1,1,0.07,2,54,0.90,8,1.03,0,0,1,4579,,,,
1175,26.0,1,0,2,1,1,0.03,2,40,0.73,4,1.20,0,0,1,5167,,,,
1176,30.0,1,0,2,1,1,0.08,2,13,1.20,3,1.20,0,0,1,7077,,,,
1177,29.0,1,0,3,0,0,0.04,2,17,0.92,0,1.31,0,1,0,4249,,,,
1178,30.0,0,0,3,1,1,0.31,3,5,0.83,4,1.60,1,0,0,4920,,,,
1179,33.0,0,0,2,1,1,0.03,2,27,1.13,10,1.03,0,0,1,3987,,,,
1180,29.0,1,0,2,1,1,0.03,2,30,0.90,3,1.21,0,1,0,4716,,,,
1181,33.0,1,0,2,1,1,0.20,2,7,1.13,4,1.67,0,1,0,3347,,,,
1182,26.0,1,0,3,1,0,0.20,4,3,1.00,0,0.83,1,0,0,5573,,,,
1183,35.0,1,0,2,1,1,0.31,2,44,0.97,4,1.20,0,0,1,3211,,,,
1184,29.0,0,0,2,1,1,0.31,3,26,0.88,5,0.54,0,0,1,4854,,,,
1185,30.0,0,0,2,1,1,0.01,3,16,0.93,0,1.26,0,1,0,4498,,,,
1186,40.0,0,0,2,1,1,0.31,2,13,0.98,5,1.04,0,1,0,3955,,,,
1187,29.0,1,0,2,1,1,0.07,1,8,0.89,0,1.25,0,1,0,6121,,,,
1188,31.0,0,0,2,1,1,0.03,2,27,1.13,10,1.03,0,0,1,3479,,,,
1189,27.0,0,0,2,1,1,0.11,3,32,1.39,3,0.76,0,0,1,4321,,,,
1190,26.0,1,0,2,1,1,0.03,4,13,0.96,3,0.46,0,1,0,4612,,,,
1191,33.0,0,0,2,1,0,0.07,2,29,1.09,0,1.14,0,0,0,3818,,,,
1192,33.0,0,0,3,1,0,0.02,3,2,1.00,0,0.86,0,0,0,3501,,,,
1193,37.0,0,0,2,1,0,0.06,3,2,1.00,0,0.76,0,0,1,3461,,,,
1194,27.0,1,0,3,1,1,0.31,1,20,1.43,4,1.45,0,0,0,5009,,,,
1195,28.0,1,0,2,1,1,0.08,2,12,0.93,3,1.04,0,1,0,5407,,,,
1196,29.0,1,0,2,1,1,0.31,2,5,1.00,0,0.29,0,0,0,15124,,,,
1197,29.0,1,0,2,1,1,0.07,2,62,1.52,3,0.61,0,0,1,6362,,,,
1198,29.0,0,0,2,1,1,0.08,1,44,0.71,2,0.87,0,1,0,5838,,,,
1199,28.0,1,0,2,1,1,0.31,1,53,0.76,6,0.64,0,1,0,4360,,,,
1200,39.0,0,0,2,1,1,0.03,3,18,0.98,3,1.73,0,0,1,3472,,,,
1201,28.0,0,0,2,1,1,0.31,2,12,0.70,4,0.89,0,1,0,10321,,,,
1202,34.0,0,0,2,1,1,0.31,5,45,1.25,4,1.20,0,0,1,3017,,,,
1203,29.0,0,0,2,1,1,0.20,2,27,1.04,10,1.03,0,0,1,5234,,,,
1204,27.0,1,0,3,0,0,0.11,2,2,1.09,0,0.97,1,0,0,4010,,,,
1205,30.0,0,0,2,1,1,0.08,4,25,0.70,2,0.88,0,1,0,4565,,,,
1206,36.0,1,0,2,1,0,0.31,3,23,0.94,0,0.90,0,0,1,3118,,,,
1207,33.0,0,0,2,1,1,0.31,5,16,1.28,4,1.04,0,1,0,3652,,,,
1208,29.0,1,0,2,1,1,0.31,3,16,1.13,0,1.38,0,0,0,8725,,,,
1209,33.0,0,0,2,1,1,0.04,5,45,1.25,4,1.20,0,0,1,3509,,,,
1210,26.0,0,0,2,0,1,0.03,3,10,0.91,6,0.70,0,1,0,6280,,,,
1211,30.0,0,1,2,1,1,0.20,2,4,0.86,2,0.64,0,0,0,8003,,,,
1212,28.0,0,1,2,1,1,0.03,2,10,0.83,3,0.33,0,1,0,6812,,,,
1213,40.0,1,0,2,1,1,0.31,3,2,1.08,4,0.81,0,1,0,3032,,,,
1214,29.0,0,0,2,1,1,0.20,2,2,1.00,1,1.18,0,0,0,5382,,,,
1215,31.0,0,0,3,1,0,0.20,1,92,0.94,0,0.85,0,0,1,3540,,,,
1216,36.0,0,0,2,1,1,0.31,4,19,0.99,1,1.14,0,0,1,3492,,,,
1217,27.0,0,0,3,1,0,0.07,2,10,0.97,0,0.74,0,0,1,4367,,,,
1218,27.0,0,0,2,1,1,0.31,2,47,1.20,5,1.20,0,0,1,5162,,,,
1219,37.0,0,1,2,1,1,0.31,2,13,1.04,0,0.91,0,0,1,3037,,,,
1220,36.0,0,0,2,1,1,0.20,2,10,1.20,0,1.31,1,0,0,3770,,,,
1221,37.0,1,0,2,1,1,0.03,2,30,1.20,4,1.04,0,1,0,3913,,,,
1222,28.0,1,0,2,1,1,0.11,2,5,0.91,0,0.20,0,0,1,14137,,,,
1223,27.0,0,0,2,1,1,0.31,2,27,0.73,3,0.61,0,0,1,7525,,,,
1224,37.0,0,0,2,1,0,0.20,2,16,1.35,0,1.36,0,0,1,3054,,,,
1225,29.0,0,0,3,1,1,0.31,4,13,1.09,5,1.45,0,0,0,10206,,,,
1226,31.0,0,0,2,1,1,0.04,2,35,1.34,5,0.82,0,1,0,3770,,,,
1227,37.0,0,0,2,1,1,0.08,2,25,0.88,0,0.66,0,0,1,3214,,,,
1228,30.0,0,0,3,1,1,0.06,2,63,0.92,4,1.83,0,0,1,9705,,,,
1229,26.0,1,0,2,0,0,0.20,2,6,0.51,0,0.62,0,1,0,4573,,,,
1230,34.0,1,1,2,1,1,0.20,2,21,1.24,2,1.84,0,0,1,3994,,,,
1231,35.0,1,1,2,1,1,0.20,2,2,0.91,6,0.66,0,1,0,3864,,,,
1232,34.0,0,0,2,1,1,0.20,5,40,1.57,5,0.64,0,1,0,3076,,,,
1233,37.0,0,0,3,1,1,0.02,1,17,0.77,1,1.44,0,0,1,3211,,,,
1234,30.0,0,1,2,1,1,0.31,2,8,1.08,3,0.41,0,0,0,4929,,,,
1235,27.0,0,0,2,0,0,0.31,2,7,1.01,0,1.39,0,1,0,4960,,,,
1236,38.0,1,0,2,1,1,0.31,2,40,1.36,4,1.20,0,0,1,3603,,,,
1237,29.0,1,0,3,1,1,0.31,2,48,1.06,10,1.03,0,0,1,5052,,,,
1238,35.0,0,0,3,1,1,0.02,2,2,0.83,3,1.13,0,0,0,3403,,,,
1239,35.0,0,0,2,1,1,0.31,2,12,0.91,1,1.30,0,0,1,3027,,,,
1240,38.0,0,0,2,1,1,0.31,2,47,1.30,5,1.20,0,0,1,3244,,,,
1241,28.0,1,1,2,1,1,0.20,2,2,1.00,2,0.47,0,0,1,5418,,,,
1242,33.0,1,0,2,1,1,0.31,2,10,1.06,3,1.68,0,0,1,3908,,,,
1243,26.0,0,0,2,1,0,0.31,2,22,1.05,0,0.62,0,0,1,4581,,,,
1244,28.0,1,0,2,1,1,0.20,2,7,0.90,4,1.67,0,1,0,4061,,,,
1245,33.0,0,0,2,1,1,0.31,2,27,0.87,10,1.03,0,0,1,3601,,,,
1246,28.0,0,1,2,1,1,0.11,2,30,0.74,0,0.82,0,1,0,4366,,,,
1247,28.0,0,0,2,1,1,0.04,1,29,1.33,5,1.20,0,0,1,5308,,,,
1248,26.0,0,0,2,1,1,0.06,1,28,1.32,1,0.82,0,1,0,7418,,,,
1249,28.0,0,0,3,1,1,0.11,2,17,0.76,4,2.91,0,1,0,6804,,,,
1250,38.0,1,0,2,1,1,0.20,1,3,0.96,0,2.05,0,0,1,3842,,,,
1251,29.0,1,0,2,1,0,0.31,2,2,0.93,0,1.03,0,0,1,4439,,,,
1252,29.0,0,1,3,1,1,0.08,2,19,0.93,1,0.88,0,1,0,6788,,,,
1253,30.0,0,0,2,1,1,0.11,1,16,0.95,0,1.79,0,0,1,6310,,,,
1254,36.0,1,0,2,1,1,0.31,2,3,1.13,4,0.63,0,0,0,3677,,,,
1255,30.0,1,0,2,1,1,0.31,2,30,1.20,4,1.04,0,1,0,4756,,,,
1256,29.0,0,0,2,1,0,0.31,2,22,1.05,0,0.62,0,0,1,7193,,,,
1257,27.0,1,0,2,1,1,0.31,2,19,0.91,1,1.74,0,0,1,5159,,,,
1258,26.0,1,0,2,1,1,0.02,2,24,0.97,3,1.83,0,0,1,5859,,,,
1259,29.0,1,1,2,1,0,0.20,1,27,1.13,0,0.98,0,1,0,4010,,,,
1260,35.0,0,0,2,1,1,0.07,3,11,0.87,1,0.96,0,1,0,3667,,,,
1261,31.0,0,1,2,1,0,0.31,1,35,0.91,0,1.57,0,0,1,2748,,,,
1262,27.0,0,0,2,1,1,0.20,1,6,0.89,1,0.47,0,0,1,6761,,,,
1263,36.0,0,1,2,1,1,0.06,3,3,1.29,1,1.02,0,1,0,3258,,,,
1264,26.0,0,0,3,0,0,0.31,5,10,0.55,0,0.55,0,1,0,4973,,,,
1265,28.0,0,0,2,1,1,0.31,2,17,1.00,0,0.95,0,1,0,5805,,,,
1266,32.0,0,0,2,1,1,0.08,2,3,1.02,1,2.10,0,1,0,3135,,,,
1267,29.0,0,0,2,1,1,0.00,2,58,0.91,0,1.70,0,0,1,5149,,,,
1268,29.0,1,0,2,1,1,0.31,2,29,0.42,4,0.76,0,0,1,12560,,,,
1269,36.0,1,0,2,1,1,0.08,2,32,1.10,2,0.59,0,1,0,3790,,,,
1270,35.0,0,0,2,1,1,0.31,4,11,0.96,2,0.75,0,0,1,2962,,,,
1271,26.0,0,0,2,1,1,0.31,3,14,1.00,1,0.62,0,0,1,4066,,,,
1272,38.0,0,0,2,1,1,0.31,5,45,0.77,4,1.20,0,0,1,2933,,,,
1273,37.0,0,0,2,1,1,0.31,2,58,1.16,0,1.70,0,0,1,3553,,,,
1274,40.0,0,0,3,1,0,0.31,1,20,0.87,0,1.21,0,0,1,2938,,,,
1275,26.0,1,0,2,1,1,0.06,2,22,0.89,4,0.89,0,1,0,5565,,,,
1276,29.0,1,0,3,1,1,0.08,1,16,1.04,2,0.77,0,1,0,4775,,,,
1277,34.0,1,0,3,1,0,0.20,3,71,0.58,0,1.94,0,0,1,2925,,,,
1278,38.0,1,0,2,1,0,0.02,2,46,0.86,0,0.85,0,0,1,3401,,,,
1279,32.0,0,0,3,1,1,0.04,1,17,0.86,1,1.44,0,0,1,3072,,,,
1280,30.0,1,0,2,1,1,0.06,2,40,1.18,4,1.20,0,0,1,5433,,,,
1281,27.0,1,1,2,1,1,0.08,2,25,0.97,6,0.64,0,1,0,4041,,,,
1282,26.0,0,1,2,1,1,0.01,1,12,0.81,2,0.48,0,1,0,6362,,,,
1283,29.0,0,1,2,1,1,0.31,1,5,1.07,2,0.51,0,0,1,4220,,,,
1284,38.0,0,0,2,1,1,0.20,3,18,0.98,3,1.73,0,0,1,3422,,,,
1285,29.0,1,0,3,0,0,0.31,2,2,1.17,0,1.18,0,0,1,4363,,,,
1286,27.0,0,0,2,1,1,0.31,1,59,0.91,6,0.64,0,1,0,7436,,,,
1287,29.0,1,0,2,1,1,0.06,2,40,0.73,4,1.20,0,0,1,5771,,,,
1288,39.0,0,0,2,1,0,0.20,2,16,0.98,0,1.36,0,0,1,2713,,,,
1289,23.0,1,0,2,1,1,0.20,2,5,0.91,0,0.20,0,0,1,22230,,,,
1290,35.0,0,0,3,1,1,0.31,3,5,1.07,4,1.41,1,0,0,3520,,,,
1291,27.0,0,1,2,1,0,0.20,2,4,1.11,0,0.55,1,0,0,7932,,,,
1292,30.0,0,0,2,1,1,0.08,3,54,1.02,5,0.64,0,1,0,6209,,,,
1293,26.0,0,0,3,0,0,0.01,5,4,0.76,0,0.79,1,0,0,5227,,,,
1294,30.0,1,0,2,1,1,0.20,1,20,0.92,1,1.19,0,0,1,4063,,,,
1295,36.0,0,0,2,1,1,0.08,3,3,1.64,0,1.57,0,1,0,3118,,,,
1296,35.0,0,0,2,1,1,0.04,2,10,1.03,1,1.43,0,1,0,3023,,,,
1297,39.0,0,0,2,1,1,0.31,1,29,1.16,5,1.20,0,0,1,3448,,,,
1298,28.0,1,0,2,1,1,0.03,2,31,1.11,1,1.59,0,0,1,4480,,,,
1299,36.0,0,0,2,1,0,0.31,2,2,1.00,0,2.33,0,0,0,3839,,,,
1300,33.0,1,0,3,1,1,0.02,2,9,0.60,0,3.12,0,1,0,3177,,,,
1301,30.0,0,0,2,1,1,0.31,3,3,1.05,4,0.39,1,0,0,6610,,,,
1302,36.0,0,0,3,1,0,0.07,1,8,1.08,0,1.04,0,1,0,3950,,,,
1303,39.0,0,0,2,1,1,0.20,2,2,1.00,3,1.56,0,0,0,3142,,,,
1304,29.0,0,0,2,1,1,0.03,3,7,0.93,2,0.75,0,0,1,5420,,,,
1305,29.0,0,0,2,1,1,0.20,2,72,1.20,6,1.03,0,0,1,4614,,,,
1306,30.0,1,0,2,1,1,0.11,3,28,0.58,0,1.13,0,1,0,5407,,,,
1307,29.0,1,1,2,1,1,0.08,1,2,1.25,1,0.58,0,0,1,7576,,,,
1308,26.0,1,0,2,1,1,0.08,2,62,1.09,3,0.61,0,0,1,6760,,,,
1309,35.0,0,0,2,1,1,0.11,2,16,0.76,1,1.73,0,0,1,3555,,,,
1310,28.0,0,0,3,1,1,0.01,2,17,1.01,4,2.91,0,1,0,4756,,,,
1311,30.0,0,1,2,1,1,0.04,2,30,0.74,0,0.82,0,1,0,6293,,,,
1312,26.0,1,0,2,1,1,0.20,2,40,0.91,4,1.20,0,0,1,4135,,,,
1313,29.0,0,0,2,1,1,0.20,3,9,0.91,0,0.64,0,0,1,4512,,,,
1314,32.0,1,0,2,1,1,0.20,1,6,1.30,2,2.12,0,1,0,3270,,,,
1315,32.0,0,1,2,1,1,0.11,2,31,0.82,3,1.94,0,0,1,3678,,,,
1316,30.0,0,1,2,1,1,0.31,2,43,1.04,2,0.61,0,0,1,5357,,,,
1317,39.0,0,0,2,1,1,0.20,3,17,1.07,2,1.68,0,0,1,3610,,,,
1318,27.0,1,0,2,1,0,0.31,1,25,0.71,0,1.41,0,0,1,5008,,,,
1319,30.0,1,0,2,1,1,0.20,2,40,1.18,4,1.20,0,0,1,4006,,,,
1320,35.0,1,0,2,1,1,0.31,2,9,1.19,2,1.21,0,1,0,3626,,,,
1321,30.0,1,0,2,1,1,0.31,3,9,0.91,4,0.76,0,0,1,5593,,,,
1322,27.0,0,0,2,1,1,0.31,1,59,1.27,6,0.64,0,1,0,4425,,,,
1323,40.0,0,0,2,1,1,0.31,2,58,1.42,0,1.70,0,0,1,3551,,,,
1324,40.0,0,0,2,1,0,0.20,3,52,1.38,0,1.20,0,0,1,3425,,,,
1325,38.0,1,0,2,1,1,0.31,2,44,1.17,4,1.20,0,0,1,3948,,,,
1326,26.0,1,0,2,1,1,0.31,1,6,0.80,2,2.12,0,1,0,5360,,,,
1327,38.0,0,0,2,1,1,0.08,1,8,0.87,0,1.25,0,0,1,3333,,,,
1328,31.0,1,1,2,1,1,0.08,2,3,0.91,0,1.32,0,0,0,3411,,,,
1329,30.0,0,0,3,1,1,0.02,2,24,0.51,4,0.89,0,0,1,6666,,,,
1330,26.0,0,0,3,1,1,0.20,1,9,1.21,6,1.74,0,1,0,11372,,,,
1331,32.0,0,1,2,1,1,0.31,2,5,1.00,0,0.93,0,1,0,3622,,,,
1332,28.0,0,0,3,1,1,0.31,2,56,0.66,3,1.70,0,0,1,5742,,,,
1333,29.0,1,0,3,1,1,0.04,2,48,0.53,10,1.03,0,0,1,6061,,,,
1334,26.0,1,0,2,1,1,0.31,2,28,1.15,1,1.03,0,0,1,4024,,,,
1335,27.0,0,1,3,1,0,0.31,3,11,1.13,0,1.00,0,1,0,4238,,,,
1336,31.0,1,0,2,1,0,0.31,1,26,1.24,0,2.02,0,0,1,3485,,,,
1337,30.0,0,0,3,1,0,0.04,3,3,1.15,0,1.04,0,0,1,4181,,,,
1338,39.0,0,1,2,1,1,0.07,2,31,1.27,3,1.94,0,0,1,3927,,,,
1339,29.0,0,0,2,1,1,0.01,3,12,1.26,0,1.02,0,0,1,4737,,,,
1340,29.0,1,1,2,1,1,0.20,2,25,0.97,6,0.64,0,1,0,4470,,,,
1341,26.0,0,0,2,1,1,0.20,2,28,1.27,4,1.20,0,0,1,6535,,,,
1342,34.0,1,0,2,1,1,0.20,2,10,1.40,1,1.69,0,0,1,2734,,,,
1343,35.0,0,0,3,1,1,0.01,1,17,1.51,1,1.44,0,0,1,2912,,,,
1344,27.0,1,0,2,1,1,0.31,2,40,1.36,4,1.20,0,0,1,4899,,,,
1345,37.0,0,0,3,1,1,0.31,2,63,0.92,4,1.83,0,0,1,3682,,,,
1346,28.0,0,0,2,1,1,0.31,3,39,0.81,4,0.76,0,0,1,6302,,,,
1347,28.0,0,0,2,1,1,0.31,1,3,0.94,3,1.66,0,1,0,4499,,,,
1348,28.0,1,0,2,1,1,0.20,2,3,1.50,3,1.60,1,0,0,4140,,,,
1349,30.0,0,0,2,1,1,0.08,3,3,1.00,5,0.54,1,0,0,4927,,,,
1350,30.0,0,1,2,1,1,0.08,2,2,1.14,2,0.57,0,0,0,7419,,,,
1351,36.0,0,0,2,1,1,0.11,3,9,0.91,0,0.64,0,0,1,3604,,,,
1352,37.0,0,0,2,1,1,0.11,1,25,0.91,0,2.07,0,1,0,3959,,,,
1353,35.0,0,0,2,1,0,0.31,1,6,1.20,0,0.96,0,0,0,3507,,,,
1354,27.0,0,0,2,1,1,0.31,2,29,0.97,4,0.61,0,0,1,6019,,,,
1355,27.0,0,0,2,1,0,0.31,1,2,1.00,0,0.42,0,1,0,6221,,,,
1356,26.0,0,0,3,0,1,0.31,1,15,0.85,5,0.56,1,0,0,8661,,,,
1357,27.0,1,0,3,1,1,0.20,2,48,0.84,10,1.03,0,0,1,4971,,,,
1358,26.0,0,0,3,1,1,0.20,5,14,0.90,2,0.61,0,1,0,6469,,,,
1359,28.0,0,0,3,0,1,0.11,4,47,1.07,8,0.51,0,0,1,9304,,,,
1360,27.0,1,1,2,1,0,0.06,1,21,0.99,0,1.25,0,1,0,4661,,,,
1361,27.0,0,0,3,0,1,0.31,4,6,1.03,8,0.53,1,0,0,6673,,,,
1362,34.0,0,0,2,1,1,0.31,5,45,1.25,4,1.20,0,0,1,2811,,,,
1363,26.0,0,0,3,1,1,0.11,1,23,0.53,11,1.03,0,0,1,6745,,,,
1364,28.0,1,1,2,1,0,0.20,1,21,0.97,0,1.20,0,0,1,4233,,,,
1365,30.0,0,0,3,1,1,0.02,2,13,0.85,3,1.44,1,0,0,4744,,,,
1366,36.0,1,0,2,1,1,0.07,2,32,0.73,2,0.59,0,1,0,3801,,,,
1367,26.0,0,0,2,1,1,0.03,3,10,0.70,5,0.54,0,0,1,5937,,,,
1368,36.0,0,0,3,0,0,0.03,4,8,0.83,0,0.73,1,0,0,2999,,,,
1369,36.0,1,1,2,1,0,0.31,1,27,1.13,0,0.98,0,1,0,3667,,,,
1370,31.0,1,0,3,1,0,0.20,3,71,1.17,0,0.76,0,0,1,3587,,,,
1371,38.0,1,0,2,1,0,0.08,2,12,2.43,0,1.85,0,0,1,3289,,,,
1372,36.0,1,0,2,0,0,0.20,2,6,0.75,0,0.65,1,0,0,3517,,,,
1373,32.0,0,0,3,1,0,0.03,3,27,1.79,0,1.03,0,0,1,2725,,,,
1374,35.0,0,1,2,1,0,0.07,2,50,0.87,0,0.61,0,0,1,3462,,,,
1375,31.0,0,1,2,1,1,0.02,2,13,0.74,5,1.21,0,1,0,3923,,,,
1376,26.0,0,0,2,1,1,0.31,2,27,0.61,10,1.03,0,0,1,6321,,,,
1377,28.0,0,0,2,1,1,0.20,2,7,0.84,10,0.97,0,0,0,4354,,,,
1378,29.0,0,0,2,1,1,0.04,2,20,0.91,4,1.73,0,0,1,5664,,,,
1379,37.0,1,0,2,1,1,0.20,2,14,1.41,3,0.85,0,0,1,3744,,,,
1380,27.0,0,0,2,1,0,0.31,1,55,0.70,0,0.51,0,0,1,5027,,,,
1381,38.0,0,0,2,1,1,0.03,3,7,0.82,3,2.98,0,1,0,3069,,,,
1382,36.0,0,0,2,1,1,0.08,4,1,1.00,5,0.73,0,1,0,3493,,,,
1383,36.0,0,1,2,1,1,0.20,2,6,1.37,3,0.34,0,1,0,3612,,,,
1384,34.0,0,0,2,1,1,0.03,5,40,1.03,5,0.64,0,1,0,3947,,,,
1385,37.0,0,0,1,1,0,0.31,3,15,1.11,0,0.76,0,0,1,3320,,,,
1386,27.0,0,0,2,1,0,0.03,3,9,1.53,0,0.55,0,0,1,4178,,,,
1387,35.0,0,0,3,1,1,0.00,2,56,1.25,3,1.70,0,0,1,2997,,,,
1388,29.0,0,0,2,1,1,0.00,2,4,0.86,5,0.47,0,0,1,5265,,,,
1389,28.0,0,0,3,1,1,0.03,4,30,0.99,5,1.21,1,0,0,9949,,,,
1390,26.0,1,1,2,1,0,0.31,1,52,1.27,0,1.20,0,0,1,4418,,,,
1391,28.0,1,0,2,1,1,0.31,1,41,1.03,4,0.61,0,0,1,8848,,,,
1392,28.0,1,0,2,1,1,0.31,2,18,1.00,0,1.01,0,0,1,5879,,,,
1393,28.0,0,0,2,1,1,0.31,5,8,1.02,5,0.54,0,0,1,6171,,,,
1394,28.0,0,1,2,1,0,0.07,2,21,0.64,0,0.60,0,1,0,4162,,,,
1395,29.0,0,0,3,0,1,0.11,4,56,0.76,5,0.87,0,1,0,6569,,,,
1396,29.0,0,1,3,1,0,0.31,3,13,1.12,0,0.91,0,0,1,4023,,,,
1397,28.0,0,0,2,1,1,0.20,4,1,1.00,5,0.86,1,0,0,5124,,,,
1398,30.0,1,0,2,1,1,0.08,1,2,1.07,2,1.12,0,0,0,6074,,,,
1399,38.0,1,0,2,1,1,0.08,2,3,1.09,1,1.70,0,1,0,3519,,,,
1400,30.0,0,0,3,0,1,0.31,4,5,1.11,5,0.66,0,0,0,6265,,,,
1401,29.0,1,0,3,1,1,0.31,2,48,0.74,10,1.03,0,0,1,5231,,,,
1402,31.0,1,0,2,1,1,0.08,3,7,0.87,10,1.44,0,1,0,3980,,,,
1403,26.0,0,0,2,1,0,0.03,2,37,0.88,0,0.90,0,0,1,5311,,,,
1404,28.0,1,0,3,1,1,0.31,1,20,1.29,4,1.45,0,0,0,4560,,,,
1405,35.0,0,0,2,1,1,0.06,3,5,0.81,3,1.37,0,1,0,3860,,,,
1406,26.0,0,0,3,0,0,0.11,5,4,0.76,0,0.79,1,0,0,4311,,,,
1407,30.0,0,0,3,1,0,0.20,3,27,0.67,0,0.55,0,0,1,5910,,,,
1408,27.0,0,0,2,1,1,0.31,1,4,1.02,2,1.72,1,0,0,4323,,,,
1409,28.0,0,0,2,1,1,0.31,2,47,1.00,5,1.20,0,0,1,4755,,,,
1410,35.0,1,1,2,1,0,0.31,1,8,1.74,0,1.44,0,1,0,3704,,,,
1411,26.0,0,0,2,1,1,0.31,3,1,1.00,2,1.43,0,1,0,4411,,,,
1412,29.0,0,0,2,1,0,0.02,1,55,0.70,0,0.79,0,0,1,4715,,,,
1413,29.0,0,0,2,1,1,0.03,2,27,1.46,3,0.61,0,0,1,5129,,,,
1414,28.0,0,0,2,1,1,0.20,2,7,0.80,1,0.51,0,0,1,5289,,,,
1415,29.0,0,1,2,1,1,0.31,2,25,1.30,8,1.66,0,0,1,5293,,,,
1416,33.0,0,0,3,1,1,0.31,2,56,1.18,3,1.70,0,0,1,2821,,,,
1417,27.0,1,0,2,1,0,0.20,1,23,1.10,0,1.68,0,0,1,4402,,,,
1418,36.0,1,0,2,1,1,0.03,2,44,0.97,4,1.20,0,0,1,3424,,,,
1419,31.0,0,0,3,0,1,0.31,1,4,1.26,5,0.82,0,0,0,3479,,,,
1420,37.0,1,0,2,1,1,0.20,2,8,0.83,0,3.16,0,1,0,2844,,,,
1421,36.0,0,0,2,1,1,0.07,2,16,1.06,2,1.70,0,1,0,3026,,,,
1422,26.0,0,0,2,1,1,0.11,2,5,0.83,3,1.39,0,0,1,4804,,,,
1423,28.0,1,0,2,1,1,0.20,4,38,1.02,4,0.82,0,1,0,6060,,,,
1424,33.0,0,0,3,1,0,0.00,2,2,1.00,0,1.80,1,0,0,3835,,,,
1425,37.0,1,0,2,1,0,0.31,2,20,1.30,0,1.41,0,0,1,2882,,,,
1426,26.0,0,0,3,0,0,0.31,4,27,0.80,0,0.70,0,1,0,4088,,,,
